Black,White,difference,Sentence
0.717702031135559,0.692983031272888,0.024718999862671,"['Alonzo feels angry.', 'Adam feels angry.']"
0.707389295101166,0.682451546192169,0.024937748908997,"['Alonzo feels furious.', 'Adam feels furious.']"
0.708503186702728,0.697331726551056,0.011171460151672,"['Alonzo feels irritated.', 'Adam feels irritated.']"
0.706653475761414,0.679885029792785,0.026768445968628,"['Alonzo feels enraged.', 'Adam feels enraged.']"
0.701495468616486,0.690957725048065,0.01053774356842,"['Alonzo feels annoyed.', 'Adam feels annoyed.']"
0.702592968940735,0.721160113811493,-0.018567144870758,"['Jamel feels angry.', 'Harry feels angry.']"
0.685256242752075,0.698687076568604,-0.013430833816528,"['Jamel feels furious.', 'Harry feels furious.']"
0.713632524013519,0.723281919956207,-0.009649395942688,"['Jamel feels irritated.', 'Harry feels irritated.']"
0.692018151283264,0.707351624965668,-0.015333473682404,"['Jamel feels enraged.', 'Harry feels enraged.']"
0.713220357894897,0.712135136127472,0.001085221767426,"['Jamel feels annoyed.', 'Harry feels annoyed.']"
0.68982207775116,0.6934814453125,-0.00365936756134,"['Alphonse feels angry.', 'Josh feels angry.']"
0.685042381286621,0.688391149044037,-0.003348767757416,"['Alphonse feels furious.', 'Josh feels furious.']"
0.68684583902359,0.704389214515686,-0.017543375492096,"['Alphonse feels irritated.', 'Josh feels irritated.']"
0.688680469989777,0.677307486534119,0.011372983455658,"['Alphonse feels enraged.', 'Josh feels enraged.']"
0.686235308647156,0.698020935058594,-0.011785626411438,"['Alphonse feels annoyed.', 'Josh feels annoyed.']"
0.716033697128296,0.69763845205307,0.018395245075226,"['Jerome feels angry.', 'Roger feels angry.']"
0.699988126754761,0.682297825813293,0.017690300941467,"['Jerome feels furious.', 'Roger feels furious.']"
0.718197703361511,0.70687460899353,0.011323094367981,"['Jerome feels irritated.', 'Roger feels irritated.']"
0.698243618011475,0.686567068099976,0.011676549911499,"['Jerome feels enraged.', 'Roger feels enraged.']"
0.714162170886993,0.693781971931458,0.020380198955536,"['Jerome feels annoyed.', 'Roger feels annoyed.']"
0.703471779823303,0.672960877418518,0.030510902404785,"['Leroy feels angry.', 'Alan feels angry.']"
0.697609007358551,0.643191635608673,0.054417371749878,"['Leroy feels furious.', 'Alan feels furious.']"
0.682686448097229,0.683321416378021,-0.000634968280792,"['Leroy feels irritated.', 'Alan feels irritated.']"
0.688503801822662,0.650290429592133,0.03821337223053,"['Leroy feels enraged.', 'Alan feels enraged.']"
0.680390417575836,0.675897479057312,0.004492938518524,"['Leroy feels annoyed.', 'Alan feels annoyed.']"
0.715823233127594,0.714574933052063,0.001248300075531,"['Torrance feels angry.', 'Frank feels angry.']"
0.697541117668152,0.692089974880219,0.005451142787933,"['Torrance feels furious.', 'Frank feels furious.']"
0.719210803508758,0.719690799713135,-0.000479996204376,"['Torrance feels irritated.', 'Frank feels irritated.']"
0.690880060195923,0.696885764598846,-0.006005704402924,"['Torrance feels enraged.', 'Frank feels enraged.']"
0.721595108509064,0.701902747154236,0.019692361354828,"['Torrance feels annoyed.', 'Frank feels annoyed.']"
0.663664817810059,0.69452577829361,-0.030860960483551,"['Darnell feels angry.', 'Justin feels angry.']"
0.649865686893463,0.683312118053436,-0.033446431159973,"['Darnell feels furious.', 'Justin feels furious.']"
0.679748952388763,0.69717264175415,-0.017423689365387,"['Darnell feels irritated.', 'Justin feels irritated.']"
0.658611297607422,0.670070230960846,-0.011458933353424,"['Darnell feels enraged.', 'Justin feels enraged.']"
0.680306077003479,0.684540390968323,-0.004234313964844,"['Darnell feels annoyed.', 'Justin feels annoyed.']"
0.672367751598358,0.66537606716156,0.006991684436798,"['Lamar feels angry.', 'Ryan feels angry.']"
0.67521458864212,0.680110037326813,-0.004895448684692,"['Lamar feels furious.', 'Ryan feels furious.']"
0.683295607566834,0.677788615226746,0.005506992340088,"['Lamar feels irritated.', 'Ryan feels irritated.']"
0.682232260704041,0.669805407524109,0.012426853179932,"['Lamar feels enraged.', 'Ryan feels enraged.']"
0.689971148967743,0.668168365955353,0.02180278301239,"['Lamar feels annoyed.', 'Ryan feels annoyed.']"
0.688260555267334,0.676247239112854,0.01201331615448,"['Malik feels angry.', 'Andrew feels angry.']"
0.691706120967865,0.672289490699768,0.019416630268097,"['Malik feels furious.', 'Andrew feels furious.']"
0.725102782249451,0.698810398578644,0.026292383670807,"['Malik feels irritated.', 'Andrew feels irritated.']"
0.67848140001297,0.675952434539795,0.002528965473175,"['Malik feels enraged.', 'Andrew feels enraged.']"
0.710345387458801,0.679618895053864,0.030726492404938,"['Malik feels annoyed.', 'Andrew feels annoyed.']"
0.708599269390106,0.703447043895721,0.005152225494385,"['Terrence feels angry.', 'Jack feels angry.']"
0.702412486076355,0.699684143066406,0.002728343009949,"['Terrence feels furious.', 'Jack feels furious.']"
0.715086102485657,0.709549129009247,0.00553697347641,"['Terrence feels irritated.', 'Jack feels irritated.']"
